compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,0.compound_pec,0.compound_name
6.0,12.54,6.0,6.0,0.90372,3.13,1346.27,300.0,Compound 5383520399130885931,0.0,20.0,0.076,7.3131,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 5383520399130885931
6.0,6.66,6.0,6.0,0.97661,0.198,16.68,300.0,Compound -2088041760808024240,0.0,20.0,0.07,106.2662,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.696931944024967e-05,Compound -2088041760808024240
6.0,379.09,6.0,6.0,0.94579,0.000899,47.08,300.0,Compound 7976148035970417675,0.0,20.0,7.9e-05,26.3343,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,23.311699078494687,Compound 7976148035970417675
6.0,99.88,6.0,6.0,0.96521,1020.0,37.86,300.0,Compound -1248441294787036473,0.0,20.0,210000.0,62981.0512,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0017680625870432174,Compound -1248441294787036473
6.0,51.89,6.0,6.0,0.92097,1.84,4451.81,300.0,Compound -4114441045016430283,0.0,20.0,0.54,88.7265,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -4114441045016430283
6.0,1.24,6.0,6.0,0.99477,1200.0,19.78,300.0,Compound 8758209798454586934,0.0,20.0,2300.0,575.0445,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.080415246284472e-07,Compound 8758209798454586934
6.0,4.25,6.0,6.0,0.91064,5850000000.0,95919.48,300.0,Compound 5562545755067428989,0.0,20.0,940000.0,0.0481,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.265810586110419e-10,Compound 5562545755067428989
6.0,3.3,6.0,6.0,0.94623,0.568,145.51,300.0,Compound -7175082688899631863,0.0,20.0,0.26,136.237,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -7175082688899631863
6.0,261.44,6.0,6.0,0.95045,18.3,174.14,300.0,Compound 5484213506484712939,0.0,20.0,21.0,347.6371,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.01744603454071168,Compound 5484213506484712939
6.0,19.84,6.0,6.0,0.9278,0.00175,334.9,300.0,Compound -1364947198592620574,0.0,20.0,0.01,1746.4074,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.2374472139003074e-17,Compound -1364947198592620574
6.0,27.19,6.0,6.0,0.92979,5.86,348.49,300.0,Compound -6040625021529738362,0.0,20.0,8.5,436.2687,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0012813398891222e-16,Compound -6040625021529738362
6.0,15.68,6.0,6.0,0.91972,188.0,1004.56,300.0,Compound 727939302597048272,0.0,20.0,0.00015,0.0002,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 727939302597048272
6.0,16.96,6.0,6.0,0.94292,0.00661,5139.14,300.0,Compound -1917236665568828873,0.0,20.0,0.13,5891.6157,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1917236665568828873
6.0,104.9,6.0,6.0,0.9037,8.32e-05,93.16,300.0,Compound 40212739846157004,0.0,20.0,8.7e-07,3.1381,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.7486131777010532,Compound 40212739846157004
6.0,16.45,6.0,6.0,0.95524,5.43e-05,528.96,300.0,Compound -4278052128395872384,0.0,20.0,1.3e-06,7.342,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.1424418604651165e-17,Compound -4278052128395872384
6.0,109.64,6.0,6.0,0.91112,0.000244,199.08,300.0,Compound -8732875539311686553,0.0,20.0,1.5e-05,18.4736,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.03520921929225328,Compound -8732875539311686553
6.0,11.44,6.0,6.0,0.95686,0.0167,17.17,300.0,Compound -5606001529569410568,0.0,20.0,0.022,391.6993,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.004316334484249499,Compound -5606001529569410568
6.0,3.06,6.0,6.0,0.98176,13.7,4204.31,300.0,Compound 4275344216313276411,0.0,20.0,0.033,0.7139,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 4275344216313276411
6.0,106.78,6.0,6.0,0.90277,30700.0,257.14,300.0,Compound -8155536836977703436,0.0,20.0,29.0,0.2875,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0001214541366334113,Compound -8155536836977703436
6.0,2.18,6.0,6.0,0.98319,0.0846,257.7,300.0,Compound -7990974731207346539,0.0,20.0,0.0024,8.3472,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,8.115698132171124e-22,Compound -7990974731207346539
6.0,89.04,6.0,6.0,0.99211,7.47,4.04,300.0,Compound -7595277557145524602,0.0,20.0,12.0,479.7889,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.29644542470041274,Compound -7595277557145524602
6.0,10.18,6.0,6.0,0.93498,0.000301,1279.27,300.0,Compound 3392390023446985617,0.0,20.0,0.0063,6260.1274,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3392390023446985617
6.0,1.82,6.0,6.0,0.96236,627.0,165.26,300.0,Compound -5659937493427609504,0.0,20.0,25.0,11.8943,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.997101158603706e-12,Compound -5659937493427609504
6.0,295.99,6.0,6.0,0.97847,0.00159,65.93,300.0,Compound -1132060347952760467,0.0,20.0,2.8e-05,5.2129,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,15.21680570588725,Compound -1132060347952760467
6.0,95.38,6.0,6.0,0.98738,6.4e-09,11.92,300.0,Compound 8340836580188675423,0.0,20.0,7.1e-06,332155.4675,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,11.570572871471303,Compound 8340836580188675423
6.0,16.21,6.0,6.0,0.97068,3610000.0,104.15,300.0,Compound 118867661950496109,0.0,20.0,5600.0,0.4624,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.1746496954749133e-06,Compound 118867661950496109
6.0,18.38,6.0,6.0,0.93375,2.3,66.91,300.0,Compound 8127101156030326612,0.0,20.0,4.5,584.4192,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.839815804637829e-06,Compound 8127101156030326612
6.0,49.87,6.0,6.0,0.90055,96200.0,0.59,300.0,Compound -2529904633436627189,0.0,20.0,57.0,0.1774,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.336124440094054e-05,Compound -2529904633436627189
6.0,95.19,6.0,6.0,0.96626,1.31,101.07,300.0,Compound 2855403843123234917,0.0,20.0,4.3e-06,0.001,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.07575944573784746,Compound 2855403843123234917
6.0,349.49,6.0,6.0,0.92826,0.00826,413.76,300.0,Compound 7966974896087285881,0.0,20.0,0.0011,40.1834,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.23789279023480098,Compound 7966974896087285881
6.0,41.33,6.0,6.0,0.95198,2.85e-05,228.03,300.0,Compound 9061609088411367445,0.0,20.0,0.0041,43261.7522,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.25410226922106e-05,Compound 9061609088411367445
6.0,26.74,6.0,6.0,0.92037,1.95,32.32,300.0,Compound 7361976576385349504,0.0,20.0,0.18,28.0651,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.001806778204337993,Compound 7361976576385349504
6.0,18.74,6.0,6.0,0.92462,19.2,438883.02,300.0,Compound -2386328949340086777,0.0,20.0,70.0,1097.3922,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2386328949340086777
6.0,170.68,6.0,6.0,0.97852,3410000.0,973.2,300.0,Compound -1029678503323154594,0.0,20.0,29000.0,2.5666,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.788130124465777e-06,Compound -1029678503323154594
6.0,22.96,6.0,6.0,0.9197,40.9,6745.56,300.0,Compound -2280291429113642638,0.0,20.0,14.0,101.5447,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2280291429113642638
6.0,21.99,6.0,6.0,0.99076,1.35e-06,216.63,300.0,Compound 1534688039080608229,0.0,20.0,2.2e-05,4807.8188,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0860240569929074e-05,Compound 1534688039080608229
6.0,3.47,6.0,6.0,0.94631,0.00668,9.81,300.0,Compound -8915649008617874015,0.0,20.0,1.0,47067.8775,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.9908402525013845e-07,Compound -8915649008617874015
6.0,1.26,6.0,6.0,0.94505,2.28,81.95,300.0,Compound -3634467052307269005,0.0,20.0,1.7e-05,0.0022,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -3634467052307269005
6.0,12.06,6.0,6.0,0.98413,1.51,725.22,300.0,Compound -6234680717290085851,0.0,20.0,0.012,2.4762,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.9481971810846328e-17,Compound -6234680717290085851
6.0,33.38,6.0,6.0,0.95914,6.97e-07,705.25,300.0,Compound -576881942711796386,0.0,20.0,1.5e-07,64.7902,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.197740107752642e-13,Compound -576881942711796386
6.0,67.21,6.0,6.0,0.91688,0.0016,2891.98,300.0,Compound -2328021265751787077,0.0,20.0,0.00016,29.5541,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2328021265751787077
6.0,29.34,6.0,6.0,0.93432,0.151,153.15,300.0,Compound -1026090303509218159,0.0,20.0,0.00016,0.3239,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.204019339743143e-06,Compound -1026090303509218159
6.0,0.85,6.0,6.0,0.91043,0.0501,24.79,300.0,Compound 414641587575596109,0.0,20.0,1.7e-05,0.1021,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 414641587575596109
6.0,20.78,6.0,6.0,0.92176,1470000.0,631.05,300.0,Compound 4380442471480922163,0.0,20.0,2700000.0,548.0288,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.8979462610004305e-06,Compound 4380442471480922163
6.0,229.37,6.0,6.0,0.98138,31.9,68.04,300.0,Compound 843988204565979018,0.0,20.0,11.0,107.5428,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.05267153168004434,Compound 843988204565979018
6.0,122.53,6.0,6.0,0.98255,3.36,0.59,300.0,Compound 6829085024434409477,0.0,20.0,0.54,48.082,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0045532157085941,Compound 6829085024434409477
6.0,12.49,6.0,6.0,0.96939,20.7,465.29,300.0,Compound -2643992796161338234,0.0,20.0,2100.0,30538.9598,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.3333222131770224e-16,Compound -2643992796161338234
6.0,31.94,6.0,6.0,0.93746,8.85e-05,161.41,300.0,Compound -959460191390516508,0.0,20.0,2.3e-06,7.8165,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.6202644411102778e-05,Compound -959460191390516508
6.0,40.45,6.0,6.0,0.9456,20300000.0,2228.48,300.0,Compound -2451842579421891111,0.0,20.0,180.0,0.0027,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.639187986076295e-07,Compound -2451842579421891111
6.0,44.87,6.0,6.0,0.9804,9.77e-08,43.47,300.0,Compound 7084962037797097103,0.0,20.0,4e-08,121.7288,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.7365602561354624,Compound 7084962037797097103
6.0,94.14,6.0,6.0,0.91275,0.652,7.53,300.0,Compound 7525917990242205725,0.0,20.0,0.48,222.5941,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.4311119342627245,Compound 7525917990242205725
6.0,20.03,6.0,6.0,0.95817,9.72,387.99,300.0,Compound 7840911801038494567,0.0,20.0,0.0023,0.0712,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,4.201508139089132e-14,Compound 7840911801038494567
6.0,23.44,6.0,6.0,0.95781,1850.0,237.05,300.0,Compound 1910842567490972893,0.0,20.0,1.8,0.2878,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0001428583366869502,Compound 1910842567490972893
6.0,75.81,6.0,6.0,0.91389,0.00244,8278.38,300.0,Compound -568351601249655850,0.0,20.0,0.00018,21.7867,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -568351601249655850
6.0,32.49,6.0,6.0,0.97843,1e-06,386.05,300.0,Compound -8054134878912412021,0.0,20.0,2.6e-07,79.1954,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.431199584678387e-07,Compound -8054134878912412021
6.0,56.15,6.0,6.0,0.95765,0.00151,399.87,300.0,Compound 5435729960830998581,0.0,20.0,0.24,47180.295,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,8.322694579038066e-06,Compound 5435729960830998581
6.0,87.27,6.0,6.0,0.98223,68.2,702.43,300.0,Compound 3886577442911596288,0.0,20.0,5.4,23.8943,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.659808079339091e-06,Compound 3886577442911596288
6.0,12.78,6.0,6.0,0.91109,4.68,2418.66,300.0,Compound -2963082205666924779,0.0,20.0,1200.0,77435.6297,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2963082205666924779
6.0,21.61,6.0,6.0,0.98569,8.41e-06,931.93,300.0,Compound -3803412665848748494,0.0,20.0,7.9e-05,2806.6571,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.097654621988829e-14,Compound -3803412665848748494
6.0,148.74,6.0,6.0,0.93487,2.76e-07,15519.21,300.0,Compound 3893764655453467093,0.0,20.0,4.3e-06,4694.2932,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3893764655453467093
6.0,287.09,6.0,6.0,0.92426,0.000173,846.31,300.0,Compound -4570394798503794339,0.0,20.0,1.7e-05,29.7329,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.914963109765689e-06,Compound -4570394798503794339
6.0,27.82,6.0,6.0,0.91581,97.6,15.55,300.0,Compound -8739876662745358403,0.0,20.0,32.0,99.8763,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0013537483289158565,Compound -8739876662745358403
6.0,67.03,6.0,6.0,0.9959,0.0023,4380.53,300.0,Compound -3977280306733704704,0.0,20.0,0.089,11616.2442,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.789170576791762e-16,Compound -3977280306733704704
6.0,79.06,6.0,6.0,0.94741,133.0,5.48,300.0,Compound 2980303708671048943,0.0,20.0,130.0,283.593,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.015862961239715166,Compound 2980303708671048943
6.0,23.93,6.0,6.0,0.94489,8.01e-06,1258.67,300.0,Compound -6471086042161415778,0.0,20.0,0.00031,11647.7354,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -6471086042161415778
6.0,2130.26,6.0,6.0,0.93839,1.25,134.43,300.0,Compound -189954347637307836,0.0,20.0,0.65,156.3558,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.4671982727793322,Compound -189954347637307836
6.0,100.97,6.0,6.0,0.9382,0.611,12.83,300.0,Compound 2416072229674198877,0.0,20.0,4.0,1975.053,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.3945486655134904,Compound 2416072229674198877
6.0,69.53,6.0,6.0,0.90016,179.0,4.02,300.0,Compound 5548626691228536175,0.0,20.0,3.2,5.342,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.010063557572164651,Compound 5548626691228536175
6.0,130.57,6.0,6.0,0.96444,25.1,2.86,300.0,Compound -3100236204684529808,0.0,20.0,57.0,677.5283,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.13957090947921974,Compound -3100236204684529808
6.0,59.89,6.0,6.0,0.98873,3.26e-16,1822.69,300.0,Compound -8134019812472362436,0.0,20.0,2.2e-11,20351042.2016,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.624859997186529e-12,Compound -8134019812472362436
6.0,148.7,6.0,6.0,0.97898,0.00863,934.47,300.0,Compound 3323259586123871045,0.0,20.0,0.023,801.2849,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.513874294440684e-05,Compound 3323259586123871045
6.0,82.77,6.0,6.0,0.98598,4.69e-06,1.23,300.0,Compound -3222908461456963898,0.0,20.0,0.00023,14433.8726,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,14.557994604285653,Compound -3222908461456963898
6.0,149.07,6.0,6.0,0.96255,131.0,103.55,300.0,Compound -939736286452441987,0.0,20.0,510.0,1161.399,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.005532130962696836,Compound -939736286452441987
6.0,8.3,6.0,6.0,0.91282,3120000.0,992.4,300.0,Compound 8952350025833336826,0.0,20.0,940000.0,90.4565,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,8.611036882977966e-07,Compound 8952350025833336826
6.0,8.46,6.0,6.0,0.94112,1.18,394.66,300.0,Compound -2847350700722640313,0.0,20.0,0.031,7.9813,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2847350700722640313
6.0,31.03,6.0,6.0,0.97738,17700.0,3264.31,300.0,Compound -3673166887071485785,0.0,20.0,37000.0,633.1871,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.4024913093858633e-05,Compound -3673166887071485785
6.0,0.48,6.0,6.0,0.91819,8.39e-08,356.0,300.0,Compound -1791696455025999944,0.0,20.0,7.5e-09,26.7992,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1791696455025999944
6.0,63.87,6.0,6.0,0.99337,232000.0,670.23,300.0,Compound -1466620855221239288,0.0,20.0,46000.0,60.1163,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.3222869949804857e-05,Compound -1466620855221239288
6.0,1.83,6.0,6.0,0.91183,7.04,324.44,300.0,Compound 5746233759341803458,0.0,20.0,0.018,0.7882,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 5746233759341803458
6.0,43.01,6.0,6.0,0.93459,0.000931,20.39,300.0,Compound 7958295058889226947,0.0,20.0,0.00042,136.2618,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.2432843757991012,Compound 7958295058889226947
6.0,173.46,6.0,6.0,0.98058,1.02,16759.75,300.0,Compound -1479593536999191479,0.0,20.0,0.22,63.4276,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1479593536999191479
6.0,560.65,6.0,6.0,0.97692,551.0,1647.59,300.0,Compound -3796533984439916239,0.0,20.0,130.0,71.2987,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.000876690280619539,Compound -3796533984439916239
